licenceuri,date,interest
http://sws.ifi.uio.no/data/npd-v2/licence/22356,2009-11-02,5.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22356,2009-11-02,58.550000
http://sws.ifi.uio.no/data/npd-v2/licence/22356,2009-11-02,6.450000
http://sws.ifi.uio.no/data/npd-v2/licence/22356,2012-04-30,19.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22356,2012-04-30,30.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22356,2012-04-30,39.550000
http://sws.ifi.uio.no/data/npd-v2/licence/22356,2012-04-30,5.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22356,2012-04-30,6.450000
http://sws.ifi.uio.no/data/npd-v2/licence/22364,1993-09-10,10.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22364,1993-09-10,25.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22364,1993-09-10,55.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22372,1993-09-10,15.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22372,1993-09-10,25.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22372,1993-09-10,45.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22372,1997-01-01,15.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22372,1997-01-01,25.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22372,1997-01-01,35.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22372,1998-12-29,15.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22372,1998-12-29,20.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22372,1998-12-29,30.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22372,1998-12-29,35.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22372,1999-12-23,15.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22372,1999-12-23,20.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22372,1999-12-23,30.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22372,1999-12-23,35.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22372,2001-05-10,15.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22372,2001-05-10,20.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22372,2001-05-10,30.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22372,2001-05-10,35.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22372,2001-06-17,15.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22372,2001-06-17,20.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22372,2001-06-17,30.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22372,2001-06-17,35.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22372,2002-03-12,15.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22372,2002-03-12,20.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22372,2002-03-12,30.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22372,2002-03-12,35.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22372,2003-02-11,35.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22372,2003-02-11,65.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22372,2003-03-11,25.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22372,2003-03-11,35.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22372,2003-03-11,40.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22372,2007-01-01,25.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22372,2007-01-01,35.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22372,2007-01-01,40.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22372,2007-10-01,25.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22372,2007-10-01,35.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22372,2007-10-01,40.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22372,2009-11-02,25.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22372,2009-11-02,35.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22372,2009-11-02,40.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22380,1993-09-10,10.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22380,1993-09-10,20.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22380,1993-09-10,25.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22380,1993-09-10,45.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22380,1997-01-01,10.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22380,1997-01-01,15.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22380,1997-01-01,75.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22380,2001-05-10,10.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22380,2001-05-10,15.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22380,2001-05-10,25.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22380,2001-05-10,50.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22380,2001-06-17,10.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22380,2001-06-17,15.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22380,2001-06-17,25.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22380,2001-06-17,50.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22380,2001-09-10,100.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22388,1993-09-10,15.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22388,1993-09-10,25.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22388,1993-09-10,45.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22388,1996-06-01,30.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22388,1996-06-01,70.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22388,2001-04-23,30.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22388,2001-04-23,35.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22388,2001-05-10,30.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22388,2001-05-10,35.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22388,2001-06-01,30.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22388,2001-06-01,35.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22388,2002-01-01,30.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22388,2002-01-01,70.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22396,1993-09-10,15.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22396,1993-09-10,20.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22396,1993-09-10,65.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22404,1993-09-10,15.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22404,1993-09-10,25.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22404,1993-09-10,60.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22404,1999-12-11,12.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22404,1999-12-11,15.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22404,1999-12-11,73.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22404,2001-01-11,12.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22404,2001-01-11,15.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22404,2001-01-11,73.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22404,2001-05-10,12.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22404,2001-05-10,15.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22404,2001-05-10,28.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22404,2001-05-10,45.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22404,2001-06-01,12.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22404,2001-06-01,15.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22404,2001-06-01,27.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22404,2001-06-01,46.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22404,2001-06-17,12.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22404,2001-06-17,15.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22404,2001-06-17,27.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22404,2001-06-17,46.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22404,2004-01-01,14.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22404,2004-01-01,15.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22404,2004-01-01,27.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22404,2004-01-01,44.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22404,2004-01-02,14.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22404,2004-01-02,15.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22404,2004-01-02,27.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22404,2004-01-02,38.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22404,2004-01-02,6.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22404,2007-01-01,14.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22404,2007-01-01,15.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22404,2007-01-01,27.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22404,2007-01-01,38.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22404,2007-01-01,6.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22404,2007-10-01,14.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22404,2007-10-01,15.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22404,2007-10-01,27.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22404,2007-10-01,38.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22404,2007-10-01,6.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22404,2008-01-01,15.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22404,2008-01-01,27.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22404,2008-01-01,52.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22404,2008-01-01,6.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22404,2008-01-02,15.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22404,2008-01-02,27.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22404,2008-01-02,52.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22404,2008-01-02,6.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22404,2009-01-01,15.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22404,2009-01-01,27.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22404,2009-01-01,52.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22404,2009-01-01,6.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22404,2009-11-02,15.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22404,2009-11-02,27.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22404,2009-11-02,52.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22404,2009-11-02,6.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22412,1993-09-10,15.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22412,1993-09-10,20.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22412,1993-09-10,65.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22412,1999-04-13,15.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22412,1999-04-13,20.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22412,1999-04-13,65.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22412,2000-06-22,15.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22412,2000-06-22,20.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22412,2000-06-22,65.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22412,2001-05-10,15.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22412,2001-05-10,20.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22412,2001-05-10,25.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22412,2001-05-10,40.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22412,2001-06-01,15.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22412,2001-06-01,20.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22412,2001-06-01,65.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22412,2002-03-12,15.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22412,2002-03-12,20.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22412,2002-03-12,65.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22412,2003-05-06,15.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22412,2003-05-06,20.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22412,2003-05-06,65.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22420,1993-09-10,10.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22420,1993-09-10,20.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22420,1993-09-10,30.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22420,1993-09-10,40.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22420,1997-03-13,15.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22420,1997-03-13,25.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22420,1997-03-13,35.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22420,1999-04-13,15.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22420,1999-04-13,25.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22420,1999-04-13,35.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22420,2001-05-10,15.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22420,2001-05-10,25.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22420,2001-05-10,35.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22420,2001-06-01,15.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22420,2001-06-01,25.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22420,2001-06-01,35.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22420,2001-12-31,15.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22420,2001-12-31,25.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22420,2001-12-31,35.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22420,2003-03-04,15.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22420,2003-03-04,25.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22420,2003-03-04,35.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22420,2003-07-01,15.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22420,2003-07-01,33.330000
http://sws.ifi.uio.no/data/npd-v2/licence/22420,2003-07-01,51.670000
http://sws.ifi.uio.no/data/npd-v2/licence/22420,2003-12-31,33.330000
http://sws.ifi.uio.no/data/npd-v2/licence/22420,2003-12-31,66.670000
http://sws.ifi.uio.no/data/npd-v2/licence/22420,2007-10-01,33.330000
http://sws.ifi.uio.no/data/npd-v2/licence/22420,2007-10-01,66.670000
http://sws.ifi.uio.no/data/npd-v2/licence/22420,2009-01-01,33.330000
http://sws.ifi.uio.no/data/npd-v2/licence/22420,2009-01-01,66.670000
http://sws.ifi.uio.no/data/npd-v2/licence/22420,2009-11-02,33.330000
http://sws.ifi.uio.no/data/npd-v2/licence/22420,2009-11-02,66.670000
http://sws.ifi.uio.no/data/npd-v2/licence/22436,1996-02-02,15.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22436,1996-02-02,20.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22436,1996-02-02,30.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22436,1996-02-02,35.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22436,1999-12-23,15.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22436,1999-12-23,20.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22436,1999-12-23,30.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22436,1999-12-23,35.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22436,2000-11-23,15.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22436,2000-11-23,20.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22436,2000-11-23,30.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22436,2000-11-23,35.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22436,2001-05-10,15.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22436,2001-05-10,20.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22436,2001-05-10,30.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22436,2001-05-10,35.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22436,2001-06-17,15.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22436,2001-06-17,20.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22436,2001-06-17,30.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22436,2001-06-17,35.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22436,2002-03-19,15.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22436,2002-03-19,20.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22436,2002-03-19,30.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22436,2002-03-19,35.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22436,2002-06-14,15.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22436,2002-06-14,20.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22436,2002-06-14,65.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22436,2003-03-22,15.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22436,2003-03-22,20.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22436,2003-03-22,65.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22436,2004-01-01,15.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22436,2004-01-01,20.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22436,2004-01-01,65.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22436,2007-01-01,15.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22436,2007-01-01,20.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22436,2007-01-01,65.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22436,2011-07-04,15.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22436,2011-07-04,20.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22436,2011-07-04,65.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22444,1996-02-02,15.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22444,1996-02-02,20.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22444,1996-02-02,65.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22444,2001-05-10,15.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22444,2001-05-10,20.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22444,2001-05-10,30.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22444,2001-05-10,35.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22444,2001-06-17,15.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22444,2001-06-17,20.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22444,2001-06-17,30.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22444,2001-06-17,35.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22444,2001-12-31,15.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22444,2001-12-31,20.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22444,2001-12-31,30.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22444,2001-12-31,35.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22444,2002-03-19,15.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22444,2002-03-19,20.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22444,2002-03-19,30.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22444,2002-03-19,35.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22444,2003-06-24,23.500000
http://sws.ifi.uio.no/data/npd-v2/licence/22444,2003-06-24,35.300000
http://sws.ifi.uio.no/data/npd-v2/licence/22444,2003-06-24,41.200000
http://sws.ifi.uio.no/data/npd-v2/licence/22452,1996-02-02,20.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22452,1996-02-02,30.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22460,1996-02-02,25.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22460,1996-02-02,75.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22460,2001-01-11,25.000000
http://sws.ifi.uio.no/data/npd-v2/licence/22460,2001-01-11,75.000000
http://sws.ifi.uio.no/data/npd-v2/licence/2246113,2002-12-20,0.950000
http://sws.ifi.uio.no/data/npd-v2/licence/2246113,2002-12-20,12.388000
http://sws.ifi.uio.no/data/npd-v2/licence/2246113,2002-12-20,35.112000
http://sws.ifi.uio.no/data/npd-v2/licence/2246113,2002-12-20,39.896000
http://sws.ifi.uio.no/data/npd-v2/licence/2246113,2002-12-20,5.000000
http://sws.ifi.uio.no/data/npd-v2/licence/2246113,2002-12-20,6.654000
http://sws.ifi.uio.no/data/npd-v2/licence/2246113,2003-03-05,0.950000
http://sws.ifi.uio.no/data/npd-v2/licence/2246113,2003-03-05,12.388000
http://sws.ifi.uio.no/data/npd-v2/licence/2246113,2003-03-05,35.112000
http://sws.ifi.uio.no/data/npd-v2/licence/2246113,2003-03-05,39.896000
http://sws.ifi.uio.no/data/npd-v2/licence/2246113,2003-03-05,5.000000
http://sws.ifi.uio.no/data/npd-v2/licence/2246113,2003-03-05,6.654000
http://sws.ifi.uio.no/data/npd-v2/licence/2246113,2003-05-06,0.950000
http://sws.ifi.uio.no/data/npd-v2/licence/2246113,2003-05-06,12.388000
http://sws.ifi.uio.no/data/npd-v2/licence/2246113,2003-05-06,35.112000
http://sws.ifi.uio.no/data/npd-v2/licence/2246113,2003-05-06,39.896000
http://sws.ifi.uio.no/data/npd-v2/licence/2246113,2003-05-06,5.000000
http://sws.ifi.uio.no/data/npd-v2/licence/2246113,2003-05-06,6.654000
http://sws.ifi.uio.no/data/npd-v2/licence/2246113,2003-08-14,0.950000
http://sws.ifi.uio.no/data/npd-v2/licence/2246113,2003-08-14,12.388000
http://sws.ifi.uio.no/data/npd-v2/licence/2246113,2003-08-14,35.112000
http://sws.ifi.uio.no/data/npd-v2/licence/2246113,2003-08-14,39.896000
http://sws.ifi.uio.no/data/npd-v2/licence/2246113,2003-08-14,5.000000
http://sws.ifi.uio.no/data/npd-v2/licence/2246113,2003-08-14,6.654000
http://sws.ifi.uio.no/data/npd-v2/licence/2246113,2003-12-31,0.950000
http://sws.ifi.uio.no/data/npd-v2/licence/2246113,2003-12-31,12.388000
http://sws.ifi.uio.no/data/npd-v2/licence/2246113,2003-12-31,35.112000
http://sws.ifi.uio.no/data/npd-v2/licence/2246113,2003-12-31,39.896000
http://sws.ifi.uio.no/data/npd-v2/licence/2246113,2003-12-31,5.000000
http://sws.ifi.uio.no/data/npd-v2/licence/2246113,2003-12-31,6.654000
http://sws.ifi.uio.no/data/npd-v2/licence/2246113,2004-01-01,0.950000
http://sws.ifi.uio.no/data/npd-v2/licence/2246113,2004-01-01,12.388000
http://sws.ifi.uio.no/data/npd-v2/licence/2246113,2004-01-01,5.000000
http://sws.ifi.uio.no/data/npd-v2/licence/2246113,2004-01-01,6.654000
http://sws.ifi.uio.no/data/npd-v2/licence/2246113,2004-01-01,75.008000
http://sws.ifi.uio.no/data/npd-v2/licence/2246113,2004-02-21,0.950000
http://sws.ifi.uio.no/data/npd-v2/licence/2246113,2004-02-21,12.388000
http://sws.ifi.uio.no/data/npd-v2/licence/2246113,2004-02-21,15.000000
http://sws.ifi.uio.no/data/npd-v2/licence/2246113,2004-02-21,5.000000
http://sws.ifi.uio.no/data/npd-v2/licence/2246113,2004-02-21,6.654000
http://sws.ifi.uio.no/data/npd-v2/licence/2246113,2004-02-21,60.008000
http://sws.ifi.uio.no/data/npd-v2/licence/2246113,2005-01-01,13.338000
http://sws.ifi.uio.no/data/npd-v2/licence/2246113,2005-01-01,15.000000
http://sws.ifi.uio.no/data/npd-v2/licence/2246113,2005-01-01,5.000000
http://sws.ifi.uio.no/data/npd-v2/licence/2246113,2005-01-01,6.654000
http://sws.ifi.uio.no/data/npd-v2/licence/2246113,2005-01-01,60.008000
http://sws.ifi.uio.no/data/npd-v2/licence/2246113,2006-03-13,13.338000
http://sws.ifi.uio.no/data/npd-v2/licence/2246113,2006-03-13,15.000000
http://sws.ifi.uio.no/data/npd-v2/licence/2246113,2006-03-13,5.000000
http://sws.ifi.uio.no/data/npd-v2/licence/2246113,2006-03-13,6.654000
http://sws.ifi.uio.no/data/npd-v2/licence/2246113,2006-03-13,60.008000
http://sws.ifi.uio.no/data/npd-v2/licence/2246113,2006-11-28,13.338000
http://sws.ifi.uio.no/data/npd-v2/licence/2246113,2006-11-28,15.000000
http://sws.ifi.uio.no/data/npd-v2/licence/2246113,2006-11-28,5.000000
http://sws.ifi.uio.no/data/npd-v2/licence/2246113,2006-11-28,6.654000
http://sws.ifi.uio.no/data/npd-v2/licence/2246113,2006-11-28,60.008000
http://sws.ifi.uio.no/data/npd-v2/licence/2246113,2007-01-01,13.338000
http://sws.ifi.uio.no/data/npd-v2/licence/2246113,2007-01-01,15.000000
http://sws.ifi.uio.no/data/npd-v2/licence/2246113,2007-01-01,5.000000
http://sws.ifi.uio.no/data/npd-v2/licence/2246113,2007-01-01,6.654000
http://sws.ifi.uio.no/data/npd-v2/licence/2246113,2007-01-01,60.008000
http://sws.ifi.uio.no/data/npd-v2/licence/2246113,2007-09-22,13.338000
http://sws.ifi.uio.no/data/npd-v2/licence/2246113,2007-09-22,15.000000
http://sws.ifi.uio.no/data/npd-v2/licence/2246113,2007-09-22,5.000000
http://sws.ifi.uio.no/data/npd-v2/licence/2246113,2007-09-22,6.654000
http://sws.ifi.uio.no/data/npd-v2/licence/2246113,2007-09-22,60.008000
http://sws.ifi.uio.no/data/npd-v2/licence/2246113,2007-10-01,13.338000
http://sws.ifi.uio.no/data/npd-v2/licence/2246113,2007-10-01,15.000000
http://sws.ifi.uio.no/data/npd-v2/licence/2246113,2007-10-01,5.000000
http://sws.ifi.uio.no/data/npd-v2/licence/2246113,2007-10-01,6.654000
http://sws.ifi.uio.no/data/npd-v2/licence/2246113,2007-10-01,60.008000
http://sws.ifi.uio.no/data/npd-v2/licence/2246113,2007-11-01,13.338000
http://sws.ifi.uio.no/data/npd-v2/licence/2246113,2007-11-01,15.000000
http://sws.ifi.uio.no/data/npd-v2/licence/2246113,2007-11-01,5.000000
http://sws.ifi.uio.no/data/npd-v2/licence/2246113,2007-11-01,6.654000
http://sws.ifi.uio.no/data/npd-v2/licence/2246113,2007-11-01,60.008000
http://sws.ifi.uio.no/data/npd-v2/licence/2246113,2008-06-20,13.338000
http://sws.ifi.uio.no/data/npd-v2/licence/2246113,2008-06-20,15.000000
http://sws.ifi.uio.no/data/npd-v2/licence/2246113,2008-06-20,5.000000
http://sws.ifi.uio.no/data/npd-v2/licence/2246113,2008-06-20,6.654000
http://sws.ifi.uio.no/data/npd-v2/licence/2246113,2008-06-20,60.008000
http://sws.ifi.uio.no/data/npd-v2/licence/2246113,2009-11-02,13.338000
http://sws.ifi.uio.no/data/npd-v2/licence/2246113,2009-11-02,15.000000
http://sws.ifi.uio.no/data/npd-v2/licence/2246113,2009-11-02,5.000000
http://sws.ifi.uio.no/data/npd-v2/licence/2246113,2009-11-02,6.654000
http://sws.ifi.uio.no/data/npd-v2/licence/2246113,2009-11-02,60.008000
